"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/1986","16,105.19","16,105.19","16,105.19","16,105.19","","-0.55%"
"05/09/1986","16,194.98","16,194.98","16,194.98","16,194.98","","0.73%"
"05/08/1986","16,078.23","16,078.23","16,078.23","16,078.23","","0.78%"
"05/07/1986","15,953.85","15,953.85","15,953.85","15,953.85","","0.34%"
"05/06/1986","15,900.14","15,900.14","15,900.14","15,900.14","","0.20%"
"05/05/1986","15,868.44","15,868.44","15,868.44","15,868.44","","0.00%"
"05/02/1986","15,868.44","15,868.44","15,868.44","15,868.44","","0.54%"
"05/01/1986","15,782.60","15,782.60","15,782.60","15,782.60","","-0.27%"
"04/30/1986","15,825.50","15,825.50","15,825.50","15,825.50","","0.43%"
"04/29/1986","15,757.90","15,757.90","15,757.90","15,757.90","","0.00%"
"04/28/1986","15,757.90","15,757.90","15,757.90","15,757.90","","0.43%"
"04/25/1986","15,689.88","15,689.88","15,689.88","15,689.88","","0.05%"
"04/24/1986","15,682.00","15,682.00","15,682.00","15,682.00","","-0.42%"
"04/23/1986","15,748.00","15,748.00","15,748.00","15,748.00","","0.22%"
"04/22/1986","15,712.89","15,712.89","15,712.89","15,712.89","","-0.72%"
"04/21/1986","15,827.30","15,827.30","15,827.30","15,827.30","","0.44%"
"04/18/1986","15,758.61","15,758.61","15,758.61","15,758.61","","1.76%"
"04/17/1986","15,486.80","15,486.80","15,486.80","15,486.80","","0.84%"
"04/16/1986","15,358.39","15,358.39","15,358.39","15,358.39","","0.04%"
"04/15/1986","15,352.32","15,352.32","15,352.32","15,352.32","","-0.29%"
"04/14/1986","15,396.80","15,396.80","15,396.80","15,396.80","","0.46%"
"04/11/1986","15,326.30","15,326.30","15,326.30","15,326.30","","0.81%"
"04/10/1986","15,203.60","15,203.60","15,203.60","15,203.60","","0.62%"
"04/09/1986","15,110.19","15,110.19","15,110.19","15,110.19","","0.64%"
"04/08/1986","15,014.10","15,014.10","15,014.10","15,014.10","","-0.32%"
"04/07/1986","15,062.00","15,062.00","15,062.00","15,062.00","","0.28%"
"04/04/1986","15,019.81","15,019.81","15,019.81","15,019.81","","-1.65%"
"04/03/1986","15,272.19","15,272.19","15,272.19","15,272.19","","-1.82%"
"04/02/1986","15,555.50","15,555.50","15,555.50","15,555.50","","-1.21%"
"04/01/1986","15,745.89","15,745.89","15,745.89","15,745.89","","-0.72%"
"03/31/1986","15,859.69","15,859.69","15,859.69","15,859.69","","3.22%"
"03/28/1986","15,364.30","15,364.30","15,364.30","15,364.30","","0.18%"
"03/27/1986","15,337.18","15,337.18","15,337.18","15,337.18","","1.84%"
"03/26/1986","15,059.70","15,059.70","15,059.70","15,059.70","","1.57%"
"03/25/1986","14,826.86","14,826.86","14,826.86","14,826.86","","-0.99%"
"03/24/1986","14,975.23","14,975.23","14,975.23","14,975.23","","1.50%"
"03/21/1986","14,753.30","14,753.30","14,753.30","14,753.30","","0.00%"
"03/20/1986","14,753.30","14,753.30","14,753.30","14,753.30","","1.91%"
"03/19/1986","14,476.50","14,476.50","14,476.50","14,476.50","","-1.11%"
"03/18/1986","14,639.30","14,639.30","14,639.30","14,639.30","","-0.11%"
"03/17/1986","14,655.50","14,655.50","14,655.50","14,655.50","","0.96%"
"03/14/1986","14,516.77","14,516.77","14,516.77","14,516.77","","0.71%"
"03/13/1986","14,414.69","14,414.69","14,414.69","14,414.69","","1.24%"
"03/12/1986","14,238.13","14,238.13","14,238.13","14,238.13","","1.22%"
"03/11/1986","14,066.19","14,066.19","14,066.19","14,066.19","","0.07%"
"03/10/1986","14,056.50","14,056.50","14,056.50","14,056.50","","0.44%"
"03/07/1986","13,994.60","13,994.60","13,994.60","13,994.60","","0.67%"
"03/06/1986","13,901.60","13,901.60","13,901.60","13,901.60","","0.68%"
"03/05/1986","13,807.50","13,807.50","13,807.50","13,807.50","","0.17%"
"03/04/1986","13,784.30","13,784.30","13,784.30","13,784.30","","0.19%"
"03/03/1986","13,757.60","13,757.60","13,757.60","13,757.60","","0.86%"
"02/28/1986","13,640.83","13,640.83","13,640.83","13,640.83","","-0.01%"
"02/27/1986","13,642.10","13,642.10","13,642.10","13,642.10","","0.15%"
"02/26/1986","13,621.70","13,621.70","13,621.70","13,621.70","","0.34%"
"02/25/1986","13,576.20","13,576.20","13,576.20","13,576.20","","0.54%"
"02/24/1986","13,503.50","13,503.50","13,503.50","13,503.50","","0.82%"
"02/21/1986","13,394.31","13,394.31","13,394.31","13,394.31","","0.29%"
"02/20/1986","13,355.40","13,355.40","13,355.40","13,355.40","","-0.83%"
"02/19/1986","13,466.60","13,466.60","13,466.60","13,466.60","","0.23%"
"02/18/1986","13,436.20","13,436.20","13,436.20","13,436.20","","-0.09%"
"02/17/1986","13,447.90","13,447.90","13,447.90","13,447.90","","0.79%"
"02/14/1986","13,342.78","13,342.78","13,342.78","13,342.78","","0.37%"
"02/13/1986","13,293.80","13,293.80","13,293.80","13,293.80","","-0.05%"
"02/12/1986","13,300.60","13,300.60","13,300.60","13,300.60","","0.56%"
"02/11/1986","13,226.10","13,226.10","13,226.10","13,226.10","","0.00%"
"02/10/1986","13,226.10","13,226.10","13,226.10","13,226.10","","0.11%"
"02/07/1986","13,212.13","13,212.13","13,212.13","13,212.13","","0.19%"
"02/06/1986","13,186.60","13,186.60","13,186.60","13,186.60","","0.01%"
"02/05/1986","13,185.70","13,185.70","13,185.70","13,185.70","","0.36%"
"02/04/1986","13,138.10","13,138.10","13,138.10","13,138.10","","0.39%"
"02/03/1986","13,086.50","13,086.50","13,086.50","13,086.50","","0.48%"
"01/31/1986","13,024.30","13,024.30","13,024.30","13,024.30","","0.58%"
"01/30/1986","12,949.00","12,949.00","12,949.00","12,949.00","","-0.06%"
"01/29/1986","12,957.10","12,957.10","12,957.10","12,957.10","","-0.28%"
"01/28/1986","12,993.70","12,993.70","12,993.70","12,993.70","","0.08%"
"01/27/1986","12,983.14","12,983.14","12,983.14","12,983.14","","0.61%"
"01/24/1986","12,904.20","12,904.20","12,904.20","12,904.20","","0.12%"
"01/23/1986","12,888.89","12,888.89","12,888.89","12,888.89","","-0.27%"
"01/22/1986","12,923.30","12,923.30","12,923.30","12,923.30","","0.32%"
"01/21/1986","12,881.50","12,881.50","12,881.50","12,881.50","","-0.54%"
"01/20/1986","12,952.00","12,952.00","12,952.00","12,952.00","","-0.44%"
"01/17/1986","13,009.70","13,009.70","13,009.70","13,009.70","","-0.13%"
"01/16/1986","13,027.10","13,027.10","13,027.10","13,027.10","","0.76%"
"01/15/1986","12,928.60","12,928.60","12,928.60","12,928.60","","0.00%"
"01/14/1986","12,928.60","12,928.60","12,928.60","12,928.60","","-0.37%"
"01/13/1986","12,977.02","12,977.02","12,977.02","12,977.02","","-0.16%"
"01/10/1986","12,998.20","12,998.20","12,998.20","12,998.20","","-0.28%"
"01/09/1986","13,034.20","13,034.20","13,034.20","13,034.20","","-0.17%"
"01/08/1986","13,056.40","13,056.40","13,056.40","13,056.40","","0.50%"
"01/07/1986","12,991.20","12,991.20","12,991.20","12,991.20","","-0.48%"
"01/06/1986","13,053.80","13,053.80","13,053.80","13,053.80","","-0.22%"
"01/03/1986","13,083.18","13,083.18","13,083.18","13,083.18","","0.00%"
"01/02/1986","13,083.18","13,083.18","13,083.18","13,083.18","","0.00%"
"01/01/1986","13,083.18","13,083.18","13,083.18","13,083.18","","0.00%"
"12/31/1985","13,083.18","13,083.18","13,083.18","13,083.18","","0.00%"
"12/30/1985","13,083.18","13,083.18","13,083.18","13,083.18","","0.00%"
"12/27/1985","13,083.18","13,083.18","13,083.18","13,083.18","","-0.01%"
"12/26/1985","13,084.60","13,084.60","13,084.60","13,084.60","","-0.10%"
"12/25/1985","13,097.83","13,097.83","13,097.83","13,097.83","","0.67%"
"12/24/1985","13,010.69","13,010.69","13,010.69","13,010.69","","-0.25%"
"12/23/1985","13,043.00","13,043.00","13,043.00","13,043.00","","0.25%"
"12/20/1985","13,011.09","13,011.09","13,011.09","13,011.09","","-0.79%"
"12/19/1985","13,115.00","13,115.00","13,115.00","13,115.00","","0.10%"
"12/18/1985","13,102.30","13,102.30","13,102.30","13,102.30","","-0.20%"
"12/17/1985","13,128.90","13,128.90","13,128.90","13,128.90","","0.08%"
"12/16/1985","13,117.80","13,117.80","13,117.80","13,117.80","","0.07%"
"12/13/1985","13,107.98","13,107.98","13,107.98","13,107.98","","0.44%"
"12/12/1985","13,050.28","13,050.28","13,050.28","13,050.28","","0.60%"
"12/11/1985","12,972.00","12,972.00","12,972.00","12,972.00","","0.94%"
"12/10/1985","12,850.90","12,850.90","12,850.90","12,850.90","","0.41%"
"12/09/1985","12,798.20","12,798.20","12,798.20","12,798.20","","0.04%"
"12/06/1985","12,793.52","12,793.52","12,793.52","12,793.52","","-0.55%"
"12/05/1985","12,864.11","12,864.11","12,864.11","12,864.11","","0.41%"
"12/04/1985","12,811.20","12,811.20","12,811.20","12,811.20","","0.29%"
"12/03/1985","12,774.50","12,774.50","12,774.50","12,774.50","","-0.18%"
